message_content,prelabel,label,cleaned_text,has_caps,has_phone,is_kiswahili_sheng
"Good Morning,\nGet guaranteed 25% profit Trading With HOT-FOREX\n\nCLICK > hot-trading.net DEPOSIT, TRADE AND MAKE HUGE PROFITS STOP *456*9*5#",2: High-risk scam,scam,good morning guarantee profit trading hot forex click deposit trade huge profit stop,True,False,False
"Hello,I'm reaching out regarding a non governmental initiative running a global campaign selecting a few individuals to be part of us FULL TIME,PART TIME or even NIGHT SHIFT.Fill in the survey form  below from Ajira Kenya  and if selected you will receive a phone call and be directed on the way forward on the details.\nhttps://surveyheart.com/form/65f00bdb87f7ea75724e0716",2: High-risk scam,scam,hello reach non governmental initiative run global campaign select individual time time night shift fill survey form select receive phone direct way forward detail,True,False,False
"Hey! Have you heard about Kelp? They are building a new global reserve currency and to get people to start using it when it goes live, they are offering free ways to reserve Kelp today. There is no personal limit as to how much you can reserve. As a Welcome Bonus, you can reserve 360.62 Kelp right now and all you need to do is download their free mobile app. Here is my personal link to get started https://link.kelp.finance/DCWP?ref=eta0zpxsi\n",2: High-risk scam,scam,hey hear kelp build new global reserve currency people start go live offer free way reserve kelp today personal limit reserve welcome bonus reserve kelp right need download free mobile app personal link start,True,False,False
"SJ96FKH2DN CONFIRMED, YOU HAVE RECEIVED KES.80,500\n\nUSIPITWE NA HII CHEPKORIR INGIA> pepea.ke\n\nSHARE YAKO INAKUNGOJA LEO\n\nDEPOSIT 99/-PLAY&WIN",2: High-risk scam,scam,confirm receive kes usipitwe hii chepkorir ingia yako inakungoja leo deposit play win,True,False,False
"The Lord is my strength and my defense; he has\nbecome my salvation, Psalms 118:14, Reply with\n44 to spread this message of Encouragement.\nTo entertain your callers with blessed is the one\nwho takes refuge in the LORD"" dial *811*608#""",0: Legit (Low-risk),legit,lord strength defense salvation psalm reply spread message encouragement entertain caller bless take refuge lord dial,True,False,False
"If you still have a missing mark, supplementaries, D's and a failed unit or need class upgrade: (to cum laude, or from  cum laude to magna and magna to summa.\n\nReach out ASAP.\nYou can be helped at a fee",0: Legit (Low-risk),legit,miss mark supplementarie fail unit need class upgrade cum laude cum laude magna magna summa reach asap help fee,True,False,False
"Congrats Dee2016, you have won a ksh 780 bonus in Lipasmart. Activate your account and claim it now!!\nOffer valid till tommorow 10am. click the link below to proceed\n\nhttps://lipasmartkenya.co.ke/confirmpayment.php?username=Dee2016",2: High-risk scam,scam,congrat win ksh bonus lipasmart activate account claim offer valid till tommorow click link proceed,True,False,False
"TC61VWBIJZ Confirmed.You have received Ksh5,880.00 From ALI JUMA on 6/3/25.New MPESA balance is  Ks*(LOCKED)*.To unlock Dial *35*0000*16#",2: High-risk scam,scam,confirm receive ali juma new mpesa balance lock unlock dial,True,False,False
HII 1 MILLION TUNAPEANA LEO ITAKUSAIDIA KUKUZA BIASHARA YAKO!!  USIPOTEZE MUDA!!  DIAL *501# UTOKE NA PESA TASLIMU!  WATU WANASHINDA KILA DAKIKA!  STOP*456*9*5#,0: Legit (Low-risk),legit,hii million tunapeana leo yako usipoteze muda dial utoke pesa taslimu watu wanashinda kila dakika stop,True,False,False
"Afya ni bora kuliko mali.😊Jibu na 6 ili kueneza ujumbe huu. Bonyeza *875*350# kupata Mungu Bariki Watoto Wangu. Ili usipokee tena jumbe hizi, jibu Stop",0: Legit (Low-risk),legit,afya jibu ili kueneza ujumbe huu bonyeza watoto wangu ili usipokee tena jumbe hizi jibu stop,True,False,True
Ewe Mwenyezi Mungu,0: Legit (Low-risk),legit,ewe mwenyezi mungu,True,False,True
"Dear Customer, Reply with  1 to set Blossom skiza tune by Philip Kimani as your Skiza Tune.  Reply with  2 to set No one cares about your problems by K45 as your Skiza Tune.  Relive historic moments with Skiza, dial *811*4# to set Today In History tunes. To stop receiving these messages reply with STOP",2: High-risk scam,scam,dear customer reply set tune tune reply set care problem tune relive historic moment dial set today history tune stop receive message reply stop,True,False,False
"Amazing Amazing! KES100,000 CASH Giveaway and 50X BONUS upto 2500 is being distributed!\nManchester City vs Chelsea!\nGET Now: www.kessbet.com STOP *456*9*5#",2: High-risk scam,scam,amazing amazing cash giveaway bonus upto distribute manchester city chelsea stop,True,False,False
"Boost All your social media platforms facebook, tiktok etc here\nhttps://cheapgainkenya.co.ke\n\nhttps://cheapgainkenya.com\n\nWhatsApp us https://wa.me/254754517382",2: High-risk scam,scam,boost social medium platform facebook tiktok etc whatsapp,True,False,False
And God is able to bless you abundantly so that in all things at all times,0: Legit (Low-risk),legit,god able bless abundantly thing time,True,False,False
"The Lord is my strength and my defense; he has\nbecome my salvation, Psalms 118:14, Reply with\n44 to spread this message of Encouragement.\nTo entertain your callers with blessed is the one\nwho takes refuge in the LORD"" dial *811*608#""",0: Legit (Low-risk),legit,lord strength defense salvation psalm reply spread message encouragement entertain caller bless take refuge lord dial,True,False,False
"Day 1 of Pizza Inn's MID-MONTH TERRIFIC MARATHON!\nEnjoy 2 Large Classic Pizzas @ Kes 1,390\nValid 17th to 20th JAN\nOrder: https://bit.ly/DialADKE\nSTOP *456*9*5#",2: High-risk scam,scam,day pizza mid month terrific marathon enjoy large classic pizza ke valid jan order stop,True,False,False
"To reactivate your M-PESA account, go to MPESA, select Activate and use your current M-PESA PIN as your Start Key, followed by your Date of Birth or ID number.",2: High-risk scam,scam,reactivate pesa account mpesa select activate use current pesa pin start key follow date birth number,True,False,False
"Baba wa mbinguni, tunaomba:\nMwaka huu uwe wa ushindi, ufanisi, na shuhuda mpya. Tuweke mahali pazuri zaidi kuliko tulipo sasa,na jina lako litukuzwe daima.Jibu na 1 ili Kueneza baraka hizi kwa wengine. Ili usipokee tena jumbe hizi, jibu STOP.",0: Legit (Low-risk),legit,baba mbinguni tunaomba mwaka huu uwe ushindi ufanisi shuhuda mpya tuweke mahali pazuri zaidi kuliko tulipo sasa jina daima jibu ili kueneza baraka hizi kwa wengine ili usipokee tena jumbe hizi jibu stop,True,False,True
Okay we have various scholarships up for grabs ...we shall offer you the linking and channels for application and assist you in the application process,0: Legit (Low-risk),legit,okay scholarship grab shall offer linking channel application assist application process,True,False,False
"KCB MPESA LOANS is now available to all mpesa users 10% interest from \n10,000/=,20,000/=,50,000/+\nTo apply SEND 555555 to 0103188198",2: High-risk scam,scam,kcb mpesa loan available mpesa user interest apply send,True,False,False
"Dear Tenant,rent payment is now via BUY GOODS TILL 4536810(PAYLINK SYSTEMS)due to issues with our account. PAY ON TIME No other payment accepted.\nBy Management.\n",2: High-risk scam,scam,dear tenant rent payment buy good till paylink system issue account pay time payment accept management,True,False,False
"Wow Wow!! Manchester United vs Brighton!\nGET GET GET! 50X BONUS is being distributed, upto 2500 KES for everyone!\nClaim Now: www.kessbet.com STOP *456*9*5#",2: High-risk scam,scam,wow wow bonus distribute upto kes claim stop,True,False,False
"🔥Pata data ya bure 50 MB 📶, tuma 88 na uweze kulipa\n❤️✨Moyo wako ni chanzo cha uzuri na ujasiri""\nkwa wawekezaji kwa mafanikio! Ikiwa unataka kuacha",0: Legit (Low-risk),legit,pata datum bure tuma uweze kulipa chanzo cha uzuri ujasiri kwa wawekezaji kwa mafanikio ikiwa unataka kuacha,True,False,True
Its Now Or Never\nJoin The TRUSTED  https://autoforex.pro/ TRADE AND MAKE UPTO 2M DAILY\nNB PROFITS ARE 100% GUARANTEED!! STOP *456*9*5#,2: High-risk scam,scam,join trust trade upto daily profit guarantee stop,True,False,False
"Christa, in a few taps you could make Ksh 270 an hour with rides in Nairobi. Activate your account today.* t.uber.com/lJ8929 Reply STOP 2 to +1 415-237-0403 to unsubscribe.",2: High-risk scam,scam,tap ksh hour ride nairobi activate account today reply stop unsubscribe,True,False,False
"Unaonaje, Kenya watatamba pale Nyayo LEO?\n\n4100 Kenya-Gabon\n\n2637 France-Croatia\n\n5710 Spain-Netherlands\n\nCHEZA:\nhttps://spp.ke/hotgamesb\n\nSTOP *456*9*5#",2: High-risk scam,scam,watatamba pale nyayo leo france croatia spain netherlands cheza stop,True,False,True
"KARIBISHA FRIDAY NA MAPESA!!\n\nSHARE YAKO YA KES. 68, 345 INAKUNGOJA CHEPKORIR\n\nPLAY> pepea.ke\n\nDEPOSIT 99/- OR MORE UPATE HII PESA MAPEMA",2: High-risk scam,scam,friday mapesa share inakungoja chepkorir play upate hii pesa mapema,True,False,False
"CONGRATULATIONS\nConfirmed You've received Ksh305,477\n\nTUMEWACHILIA 250,000/=\nSMS BOX YAKO TO 29969 USHINDE!\n1\n2\n3\n4\n5\n6\n7\nSMS NI FREE STOP*456*9*5#",1: Moderate-risk scam,scam,congratulation confirm receive sms box yako ushinde sms free stop,True,False,False
Hi mum tumia mwalimu pesa 2250 ya calculator na setbooks anininulie  mpigie kwa(0717637643),0: Legit (Low-risk),legit,mum tumia mwalimu pesa calculator mpigie kwa,True,False,True
"Grace be with you all, Hebrews 13:25, Reply with 11 to spread this message of hope. To entertain your callers with The Lord is my light and my salvation "" dial *811*356#""",0: Legit (Low-risk),legit,grace hebrews reply spread message hope entertain caller lord light salvation dial,True,False,False
"Congratulations!\nYou have received 3,500 from KASH\n\nSMS 1 to 23976 and select Yes\nGet Kash now\n\nBetslip expires in 1hr\nStop*456*9*5#",2: High-risk scam,scam,congratulation receive kash sms select yes kash betslip expire stop,True,False,False
"#HAPPY VALENTINES NA QM!\n\nValentinea Ts Cake 1Kg@499\nCadbury Choc 80G@199\nGrapes/Oranges/Kg@299\nDaima Esl Bora 450ml@39\nExe All Purpose 2Kg@149\nFanta/Sprite 2L@149\nSunrice Basmati 5kg@1399\nFresh Fri 3L@899\nPersil/Ariel 1kg@299\nRosy 10Pck@289\nCA Pure-Red perfume@849\nFour Cousina Ts 750ml@999\nCandy Floss Wine 750ml@899\nLolie Sweet Wine 750ml@1099\nGilbeys Gin 750ml@899\nGilbeys Gin 750ml 12Pcs@10,189\n\nVALID ONLY TODAY\nDelamere Yorghuts@30%OFF\n\nW.S.L (T&C Apply)\n STOP *456*9*5#",2: High-risk scam,scam,happy valentine valentinea cake cadbury choc grape orange daima esl bora exe purpose fanta sprite sunrice basmati fresh fri persil rosy pure red perfume cousina candy floss wine lolie sweet wine gilbey gin gilbey gin valid today delamere yorghut apply stop,True,False,False
You could make Ksh 232 an hour on the road in Nairobi. Finish your account sign-up to start making money.* t.uber.com/lJ8929 Reply STOP 2 to +1 415-237-0403 to unsubscribe.,2: High-risk scam,scam,ksh hour road nairobi finish account sign start make money reply stop unsubscribe,True,False,False
"Pi is a new digital currency developed by Stanford PhDs, with over 47 million members worldwide. To claim your Pi, follow this link https://minepi.com/rvist24 and use my username (rvist24) as your invitation code.",2: High-risk scam,scam,new digital currency develop stanford phds million member worldwide claim follow link use username invitation code,True,False,False
"LUCKY TEAM *446# FURAHI-DAY BONUS YA 250,000. BONYEZA *446# CHEZA BILA AIRTIME,USHINDE.WINNINGS DIRECT TO YOUR MPESA STOP *456*9*5#",0: Legit (Low-risk),legit,lucky team furahi day bonus bonyeza cheza bila airtime ushinde winning direct mpesa stop,True,False,False
Kindly Visit us on Google playstore to grab quick loan..\n\nAPP LOAN \n\n>>ZURICASH \nhttps://bit.ly/3EoWSZd\n   \n Don't miss out our exclusive discounts of not less than 300 off your repayable amount for your resent application.,2: High-risk scam,scam,kindly visit google playstore grab quick loan app loan zuricash don miss exclusive discount repayable resent application,True,False,False
"Hello madam SUSAN! withdraw 6.4million To MARSKH company.ACCno:034580801098, PINcode:210210 clear4 contianer ,REFno.QJK6TQJ5TXK7Q.Call ,DR,MKAPA JUNIOUR  Tz,",2: High-risk scam,scam,hello madam marskh company accno pincode contianer refno mkapa juniour,True,False,False
'“You will be made rich in every way so that you can be generous in every way. Such generosity produces thanksgiving to God👐To share this message reply with 18. To stop receiveing this reply with STOP.,0: Legit (Low-risk),legit,rich way generous way generosity produce thanksgive god share message reply stop receive reply stop,True,False,False
"Dear  Customer\nTALA   LOAN is now available to all M-PESA USERS,From:\n10,000\n20,000\n50,000\n250,000\nPayment;10 to 20 Months.To apply \nCall-0100653801",2: High-risk scam,scam,dear customer tala loan available pesa user payment month apply,True,False,False
Tuma kwa hii\n0745988456,0: Legit (Low-risk),legit,tuma kwa hii,True,False,True
"Hey, do you have problem with missing marks or want to upgrade results in your transcript?",0: Legit (Low-risk),legit,hey problem missing mark want upgrade result transcript,False,False,False
"Hello madam Grace, I have sent  6.8m via Western Union kindly clear my container M.T.C. CODE 25371 Ref no 66275&PIN 6661 CALL 0780476550 {ALEX JUMA}TZ",2: High-risk scam,scam,hello madam send western union kindly clear container code ref pin,True,False,False
" Nice Nice!! Arsenal vs Aston Villa!\n100,000 KES CASH Giveaway and 50X BONUS upto 2500 KES is being distributed!\nGET Now: www.kessbet.com STOP *456*9*5#",2: High-risk scam,scam,nice nice arsenal aston villa kes cash giveaway bonus upto kes distribute stop,True,False,False
"Hi madam GRACE I've sent 10M$ via BARODA BANK ,Clear  Container Jx4 and Jx7 MTCN CODE 1587 Password: [48692] HASSAN JUMA (TZ)~{0782273162 ) Tz\n",2: High-risk scam,scam,madam grace send baroda bank clear container code password,True,False,False
'God changes times and seasons🙏: he removes Kings and raises others. He gives wisdom to the wise🙏🙌To set this as your call sign please reply with 18. To stop receining these messages reply with Stop.,0: Legit (Low-risk),legit,god change time season remove king raise give wisdom wise set sign reply stop receine message reply stop,True,False,False
"Good news: The latest intelligent AI live broadcast project, earn 20,000 per day. Contact us for details, please click: https://wa.me/254794921922",2: High-risk scam,scam,good news late intelligent live broadcast project earn day contact detail click,True,False,False
You will keep in perfect peace those whose minds are steadfast,0: Legit (Low-risk),legit,perfect peace mind steadfast,True,False,False
"#HAPPY NEW YEAR!\n#BACK TO SCHOOL NA QM!\n\nBlueBand 1Kg@449\nNuvita CTN bisc@249\nCadbury Choc 80g@189\nAriel/Sunlight 1kg@299\nZenta Cream1Kg@179\nVelvex/Tena 4Pck@159\nKiwi 100ml@199\nZoe/Nice&Lovely/Amara 400ml@199\nColgate Herbal 140g@235\nAlways 16a Ts SLCTD@189\nZuri 200g@59\nKartasi Exe 200pgs@50%OFF\nSLCTD Veda School bag@50%OFF\nVintage Bath Towel@999\nMika Dry Iron@1,495\n STOP *456*9*5#",0: Legit (Low-risk),legit,happy new year school blueband nuvita ctn bisc cadbury choc zenta velvex tena kiwi zoe nice lovely amara colgate herbal slctd zuri kartasi exe slctd veda school bag vintage bath towel mika dry iron stop,True,False,False
Hello madam Susan! withdraw 9.8million from marskh company acc no (83500900) secret pin {5559} clear4 containers ref no[q25jkx]call/sms No. (0756497791)\n,2: High-risk scam,scam,hello madam marskh company acc secret pin container ref sm,True,False,False
"If you ever wanted to be something more than human, to join those who exist in the shadows, then this post is for you. Creatures such as vampires, werewolves, shifters, therians, etc exist  And they've all been a ritual away from you. This ritual generally involves invocation, evocation, and a blood pact. Your first reaction to this may be calling it roleplay, but I assure you it isn't, try and see.  Our societies has rules of no publicizing our existence to the outside world, but we are currently in a desperate situation where we need new members from other countries especially werewolves and vampires. Therefore we are looking for people committed to this process Willing to take the risk and become one of us  For this, you must: * Have a high mental strength * Be sure of your decision there's no turning back  If you're interested and qualified for this, send a friend request or message me privately?",0: Legit (Low-risk),legit,want human join exist shadow post creature vampire werewolve shifter therians etc exist ritual away ritual generally involve invocation evocation blood pact reaction call roleplay assure isn try society rule publicize existence outside world currently desperate situation need new member country especially werewolf vampire look people commit process willing risk high mental strength sure decision turning interested qualified send friend request message privately,True,False,False
"Hi, It's Phoebe hope you remember. \nEbu nitext WhatsApp kindly. Can't see your no on my end.\nI need to show you the thing you asked about",2: High-risk scam,scam,phoebe hope remember ebu nitext whatsapp kindly end need thing ask,True,False,False
"Dear Customer,  Reply with1 to set PSALM 34.18 by PSALM 34.18 as your Skiza Tune.   Reply with2 to set mimi by shiriyow ltd  as your Skiza Tune.  Relive historic moments with Skiza. Dial *811*4#  to set Today In History tunes.",2: High-risk scam,scam,dear customer reply set psalm psalm tune reply set shiriyow ltd tune relive historic moment dial set today history tune,True,False,False
Hi am Dr. Kelly Sowel from Canada working with W.H.O support community projects and groups in Kenya and also need a life partner call sms (0786779586),0: Legit (Low-risk),legit,sowel canada work support community project group kenya need life partner sms,True,False,False
"KCB VOOMA\nDear client you now qualify for a LOAN up to:\n10,000\n20,000\n50,000\n100,000 25% Savings Required call us on 0412083099 or sms LOAN to 0106067606.",2: High-risk scam,scam,dear client qualify loan saving require sms loan,True,False,False
UMESHIKA:100\nKenyans to WIN\n5 000/- for the next 2\nhours! 5k inakungpja kwenye LUCKYBOX zako! Sms box to 29302.\nBox 1\nBox 2\nBox 3\nBox 4\nBox 5\nBox 6\nSTOP*456*9*5#,1: Moderate-risk scam,scam,umeshika kenyans win hour inakungpja sms box box box box box box box stop,True,False,False
"Dear Customer, Reply with  1 to set Tuko Nyumbani  by Karoo ko as your Skiza Tune.  Reply with  2 to set Manchester United by SALAF as your Skiza Tune.  Relive historic moments with Skiza, dial *811*4# to set Today In History tunes. To stop receiving these messages reply with STOP",2: High-risk scam,scam,dear customer reply set tuko nyumbani tune reply set salaf tune relive historic moment dial set today history tune stop receive message reply stop,True,False,False
"TC61VWBIJZ Confirmed.You have received Ksh5,880.00 From ALI JUMA on 6/3/25.New MPESA balance is  Ks*(LOCKED)*.To unlock Dial *35*0000*16#",2: High-risk scam,scam,confirm receive ali juma new mpesa balance lock unlock dial,True,False,False
"Zidisha Lotto ni kubwa!\nRahisi kucheza, Rahisi kushinda! \nCheza ushinde 500K, Nduthi, Probox na zawadi mob! \n\nTo Play send 1 to 29505\nor Dial *201#",0: Legit (Low-risk),legit,kubwa rahisi kucheza cheza ushinde nduthi probox zawadi mob play send dial,True,False,True
"Received Ksh 2000 top-up Tuesday bonus from METABET\nNew balance: Ksh 2000\nUse promo code 2000"" to REDEEM\nT$C APPLY\nwww.metabet.ke       STOP *456*9*5#""",2: High-risk scam,scam,receive ksh tuesday bonus metabet new balance ksh use promo code redeem apply stop,True,False,False
"Umpendaye mfuate na akufaaye na akufaaye usimwache💘Jibu na 12 ili kueneza ujumbe huu. Bonyeza *812*199# kupata Maisha Kubadilika. Ili usipokee tena jumbe hizi, jibu Stop",0: Legit (Low-risk),legit,umpendaye mfuate akufaaye akufaaye usimwache jibu ili kueneza ujumbe huu bonyeza kupata ili usipokee tena jumbe hizi jibu stop,True,False,True
"KCB VOOMA\nDear client you now qualify for a LOAN up to:\n10,000\n20,000\n50,000\n100,000 25% Savings Required call us on 0412083099 or sms LOAN to 0106067606.",2: High-risk scam,scam,dear client qualify loan saving require sms loan,True,False,False
"Heavenly Father, full of mercy and grace, We lift our hearts in gratitude to You for bringing us into this new year. We pray that it may be a year of blessings, peace, and success. We commit every dream and every plan into Your hands. Amen! Reply with 2 to share this message of blessings. To stop recieving this messages, reply with STOP",0: Legit (Low-risk),legit,heavenly father mercy grace lift heart gratitude bring new year pray year blessing peace success commit dream plan hand amen reply share message blessing stop recieve message reply stop,True,False,False
"Dear Valued Tenants,  Please be informed that this month's rent should only be paid via LIPA NA MPESA Till number, due to issues with our regular payment method.  Till Number : 4973 560 [Dwella Home Services]  All payments and balances must be made before 5th January 2025. No other forms of payment will be accepted. Kindly make payment on time to avoid any inconveniences.  Regards, Management",0: Legit (Low-risk),legit,dear value tenant inform month rent pay lipa mpesa till number issue regular payment method till number dwella home service payment balance january form payment accept kindly payment time avoid inconvenience regard management,True,False,False
"Dear Customer, Reply with  1 to set DEEQSI NIMAD NABIGA SCW  by ELMI AGENCIES  as your Skiza Tune.  Reply with  2 to set saada qiyama by sheikh hussein as your Skiza Tune.  Relive historic moments with Skiza, dial *811*4# to set Today In History tunes. To stop receiving these messages reply with STOP",2: High-risk scam,scam,dear customer reply set nabiga scw elmi agency tune reply set saada qiyama tune relive historic moment dial set today history tune stop receive message reply stop,True,False,False
"Dear Customer, Reply with  1 to set joel osteen two by joel osteen two as your Skiza Tune.  Reply with  2 to set PSALM 34.18 by PSALM 34.18 as your Skiza Tune.  Relive historic moments with Skiza. Dial *811*4# to set Today In History tunes.",2: High-risk scam,scam,dear customer reply set joel osteen joel osteen tune reply set psalm psalm tune relive historic moment dial set today history tune,True,False,False
"LUCKY TEAM *446#\n\nFURAHI-DAY BONUS YA 250,000\n\nBONYEZA *446#, CHEZA BILA AIRTIME, USHINDE\n\nWINNINGS DIRECT TO YOUR MPESA\nSTOP *456*9*5#",0: Legit (Low-risk),legit,lucky team furahi day bonus bonyeza cheza bila airtime ushinde winning direct mpesa stop,True,False,False
BILLIONZ ZIZINO ne POWERBALL. Stand a chance to win a GUARANTEED UGX 1.5 BILLION today. Play Now on *278# or *185*5*3*5# or visit bit.ly/3WDOw9b DND*196#,2: High-risk scam,scam,powerball stand chance win guarantee ugx billion today play visit bit dnd,True,False,False
"Congratulations! you have been CREDITED KES 37,500 to Lucky number 25479265899 Playbnew year! Select number to win e. g4\n1\n2\n3\n4\n5\n6\nSTOP*456*9*5#\n",1: Moderate-risk scam,scam,congratulation credit kes lucky number playbnew year select number win stop,True,False,False
"Christa, you can learn more about how earning works with Uber  t.uber.com/ube  Reply STOP 2 to +1 415-237-0403 to unsubscribe.",2: High-risk scam,scam,learn earn work uber ube reply stop unsubscribe,True,False,False
BILLIONZ ZIZINO ne POWERBALL. Stand a chance to win a GUARANTEED UGX 1.5 BILLION today. Play Now on *278# or *185*5*3*5# or visit bit.ly/3WDOw9b DND*196#,2: High-risk scam,scam,powerball stand chance win guarantee ugx billion today play visit bit dnd,True,False,False
"Afya ni bora kuliko mali.😊Jibu na 6 ili kueneza ujumbe huu. Bonyeza *875*346# Protect me God. Ili usipokee tena jumbe hizi, jibu Stop",0: Legit (Low-risk),legit,afya jibu ili kueneza ujumbe huu bonyeza protect god ili usipokee tena jumbe hizi jibu stop,True,False,True
"You still have KSh 8153.12 commission in your account which is about to expire, please log in to withdraw it! Rush here https://pesaspin.com/U0",2: High-risk scam,scam,ksh commission account expire log withdraw rush,True,False,False
"I am a HR manager and you have been selected for R*T j0b training (22+). Daily salary 370-42000KES, contact information: https://socialplus.cc",2: High-risk scam,scam,manager select daily salary contact information,True,False,False
Jack Your capital account balance: 2185609.00 KES Sh.  Account number: uu5659 Password: yy99568 Visit link: jhxcq.com,2: High-risk scam,scam,capital account balance ke account number password visit link,True,False,False
HII 1 MILLION TUNAPEANA LEO ITAKUSAIDIA KUKUZA BIASHARA YAKO!!  USIPOTEZE MUDA!!  DIAL *501# UTOKE NA PESA TASLIMU!  WATU WANASHINDA KILA DAKIKA!  STOP*456*9*5#,0: Legit (Low-risk),legit,hii million tunapeana leo yako usipoteze muda dial utoke pesa taslimu watu wanashinda kila dakika stop,True,False,False
You could make Ksh 308 hourly in Nairobi with trips! Activate your Uber account today.* t.uber.com/lJ8929 Reply STOP 2 to +1 415-237-0403 to unsubscribe,2: High-risk scam,scam,ksh hourly nairobi trip activate uber account today reply stop unsubscribe,True,False,False
Did you know that you can now pay to any merchant till using the Buy Goods feature on the Branch App? Say hello to convenience here https://branch.co/wallets,2: High-risk scam,scam,know pay merchant till buy good feature branch app hello convenience,True,False,False
"Mdau! Valentines isikulemee na BONUS UNAYO, MAKE IT COUNT!\n\nCheza AVIATOR NOW, Kuna FREE BETS worth 7 MILLI!\n\nPepea hapa:\nhttps://spp.ke/AVIATORB\n\nSTOP*456*9*5#",2: High-risk scam,scam,mdau valentine isikulemee bonus unayo count cheza aviator bet worth milli pepea hapa stop,True,False,True
"Tell someone you love them today. Because tomorrow is not promised. To my family and friends, I love you.Reply with ok to express love. To stop receiving this message reply Stop",2: High-risk scam,scam,tell love today tomorrow promise family friend love reply express love stop receive message reply stop,True,False,False
"The Lord is my strength and my defense; he has\nbecome my salvation, Psalms 118:14, Reply with\n44 to spread this message of Encouragement.\nTo entertain your callers with blessed is the one\nwho takes refuge in the LORD"" dial *811*608#""",0: Legit (Low-risk),legit,lord strength defense salvation psalm reply spread message encouragement entertain caller bless take refuge lord dial,True,False,False
"Get KES 500 for free with instant withdrawal via Mpesa Claim now\n\nhttps:www.gamekaya.com/ke to stop, dial*456*9*5# STOP\n*456*9*5#",2: High-risk scam,scam,kes free instant withdrawal mpesa claim stop dial stop,True,False,False
"NOTICE!\n\nDear tenant.\nEffective from today, all rent should be paid to our new bank account\n\nPay bill:542542\nAccount number:05405568866150\n\nKindly comply.\n\nREGARDS, MANAGEMENT.",2: High-risk scam,scam,notice dear tenant effective today rent pay new bank account pay bill account number kindly comply regard management,False,False,False
You have 30 Shine Kenya Shinda Mamili entries.  Dial *444# or *544# & spend 20bob or send 200bob or more on M-Pesa for a chance to win 1M weekly.,1: Moderate-risk scam,scam,shine kenya shinda mamili entry dial spend send pesa chance win weekly,True,False,False
"100,000 KES CASH Giveaway, 100% STAKE REFUND and 50X BONUS upto 2500 KES is for you!\nLiverpool vs Leverkusen!\nGET Now: www.kessbet.com STOP *456*9*5#",2: High-risk scam,scam,kes cash giveaway stake refund bonus upto kes liverpool leverkusen stop,True,False,False
